vehicle_id,timestamp,latitude,longitude,speed_kmh,stop_name
JEEP-02,2026-06-23T11:10:30Z,14.572333,121.067056,4.74,Dapitan-Legarda
JEEP-02,2026-06-23T11:11:00Z,14.572167,121.066694,6.97,Dapitan-Legarda
JEEP-02,2026-06-23T11:11:30Z,14.572,121.066333,3.82,Dapitan-Legarda
JEEP-02,2026-06-23T11:12:00Z,14.571833,121.065972,5.14,Dapitan-Legarda
JEEP-02,2026-06-23T11:12:30Z,14.571667,121.065611,4.06,Dapitan-Legarda
JEEP-02,2026-06-23T11:13:00Z,14.5715,121.06525,5.03,Dapitan-Legarda
JEEP-02,2026-06-23T11:13:30Z,14.571333,121.064889,4.4,Dapitan-Legarda
JEEP-02,2026-06-23T11:14:00Z,14.571167,121.064528,1.35,Dapitan-Legarda
JEEP-02,2026-06-23T11:14:30Z,14.571,121.064167,4.1,Dapitan-Legarda
JEEP-02,2026-06-23T11:15:00Z,14.570833,121.063806,4.61,Dapitan-Legarda
JEEP-02,2026-06-23T11:15:30Z,14.570667,121.063444,3.81,Dapitan-Legarda
JEEP-02,2026-06-23T11:16:00Z,14.5705,121.063083,3.76,Dapitan-Legarda
JEEP-02,2026-06-23T11:16:30Z,14.570333,121.062722,2.57,Dapitan-Legarda
JEEP-02,2026-06-23T11:17:00Z,14.570167,121.062361,2.32,Dapitan-Legarda
JEEP-02,2026-06-23T11:17:30Z,14.57,121.062,4.96,Dapitan-Legarda
JEEP-02,2026-06-23T11:18:00Z,14.57,121.062,23.29,Dapitan-Legarda
JEEP-02,2026-06-23T11:18:30Z,14.568,121.058,22.79,Legarda
JEEP-02,2026-06-23T11:19:00Z,14.568,121.058,25.71,Legarda
JEEP-02,2026-06-23T11:19:30Z,14.565,121.054,24.5,Recto Avenue
JEEP-02,2026-06-23T11:20:00Z,14.565,121.054,3.4,Recto Avenue
JEEP-02,2026-06-23T11:20:30Z,14.56475,121.053667,3.33,Raon
JEEP-02,2026-06-23T11:21:00Z,14.5645,121.053333,3.22,Raon
JEEP-02,2026-06-23T11:21:30Z,14.56425,121.053,4.05,Raon
JEEP-02,2026-06-23T11:22:00Z,14.564,121.052667,5.36,Raon
JEEP-02,2026-06-23T11:22:30Z,14.56375,121.052333,6.43,Raon
JEEP-02,2026-06-23T11:23:00Z,14.5635,121.052,4.29,Raon
JEEP-02,2026-06-23T11:23:30Z,14.56325,121.051667,6.5,Raon
JEEP-02,2026-06-23T11:24:00Z,14.563,121.051333,5.07,Raon
JEEP-02,2026-06-23T11:24:30Z,14.56275,121.051,3.34,Raon
JEEP-02,2026-06-23T11:25:00Z,14.5625,121.050667,3.72,Raon
JEEP-02,2026-06-23T11:25:30Z,14.56225,121.050333,3.54,Raon
JEEP-02,2026-06-23T11:26:00Z,14.562,121.05,5.29,Raon
JEEP-02,2026-06-23T11:26:30Z,14.562,121.05,24.1,Raon
JEEP-02,2026-06-23T11:27:00Z,14.56,121.045,26.91,Quinta Market
JEEP-02,2026-06-23T11:27:30Z,14.56,121.045,17.47,Quinta Market
JEEP-02,2026-06-23T11:28:00Z,14.559,121.0415,24.36,San Fernando
JEEP-02,2026-06-23T11:28:30Z,14.558,121.038,25.56,San Fernando
JEEP-02,2026-06-23T11:29:00Z,14.558,121.038,16.45,San Fernando
JEEP-02,2026-06-23T11:29:30Z,14.557333,121.035333,24.55,Bambang
JEEP-02,2026-06-23T11:30:00Z,14.556667,121.032667,25.19,Bambang
JEEP-02,2026-06-23T11:30:30Z,14.556,121.03,17.52,Bambang
JEEP-02,2026-06-23T11:31:00Z,14.556,121.03,17.42,Bambang
JEEP-02,2026-06-23T11:31:30Z,14.5555,121.0275,26.77,Antiguitone
JEEP-02,2026-06-23T11:32:00Z,14.555,121.025,24.63,Antiguitone
JEEP-02,2026-06-23T11:32:30Z,14.5545,121.0225,25.94,Antiguitone
JEEP-02,2026-06-23T11:33:00Z,14.554,121.02,16.59,Antiguitone
JEEP-02,2026-06-23T11:33:30Z,14.554,121.02,18.35,Antiguitone
JEEP-02,2026-06-23T11:34:00Z,14.5535,121.0175,25.82,Recoletos
JEEP-02,2026-06-23T11:34:30Z,14.553,121.015,26.16,Recoletos
JEEP-02,2026-06-23T11:35:00Z,14.5525,121.0125,26.63,Recoletos
JEEP-02,2026-06-23T11:35:30Z,14.552,121.01,18.63,Recoletos
JEEP-02,2026-06-23T11:36:00Z,14.552,121.01,18.61,Recoletos
JEEP-02,2026-06-23T11:36:30Z,14.5515,121.0075,25.3,Escolta
JEEP-02,2026-06-23T11:37:00Z,14.551,121.005,25.24,Escolta
JEEP-02,2026-06-23T11:37:30Z,14.5505,121.0025,25.82,Escolta
JEEP-02,2026-06-23T11:38:00Z,14.55,121.0,17.07,Escolta
JEEP-02,2026-06-23T11:38:30Z,14.55,121.0,26.14,Escolta
JEEP-02,2026-06-23T11:39:00Z,14.548,120.995,24.41,"Tutuban Center, Divisoria"
JEEP-02,2026-06-23T16:00:00Z,14.548,120.995,0.87,"Tutuban Center, Divisoria"
JEEP-02,2026-06-23T16:00:30Z,14.548667,120.996667,0.0,Escolta
JEEP-02,2026-06-23T16:01:00Z,14.549333,120.998333,0.0,Escolta
JEEP-02,2026-06-23T16:01:30Z,14.55,121.0,0.0,Escolta
JEEP-02,2026-06-23T16:02:00Z,14.55,121.0,9.42,Escolta
JEEP-02,2026-06-23T16:02:30Z,14.550286,121.001429,11.25,Recoletos
JEEP-02,2026-06-23T16:03:00Z,14.550571,121.002857,14.17,Recoletos
JEEP-02,2026-06-23T16:03:30Z,14.550857,121.004286,13.31,Recoletos
JEEP-02,2026-06-23T16:04:00Z,14.551143,121.005714,15.74,Recoletos
JEEP-02,2026-06-23T16:04:30Z,14.551429,121.007143,14.21,Recoletos
JEEP-02,2026-06-23T16:05:00Z,14.551714,121.008571,8.74,Recoletos
JEEP-02,2026-06-23T16:05:30Z,14.552,121.01,10.7,Recoletos
JEEP-02,2026-06-23T16:06:00Z,14.552,121.01,11.0,Recoletos
JEEP-02,2026-06-23T16:06:30Z,14.552286,121.011429,10.71,Antiguitone
JEEP-02,2026-06-23T16:07:00Z,14.552571,121.012857,14.33,Antiguitone
JEEP-02,2026-06-23T16:07:30Z,14.552857,121.014286,13.87,Antiguitone
JEEP-02,2026-06-23T16:08:00Z,14.553143,121.015714,13.75,Antiguitone
JEEP-02,2026-06-23T16:08:30Z,14.553429,121.017143,15.4,Antiguitone
JEEP-02,2026-06-23T16:09:00Z,14.553714,121.018571,10.42,Antiguitone
JEEP-02,2026-06-23T16:09:30Z,14.554,121.02,10.42,Antiguitone
JEEP-02,2026-06-23T16:10:00Z,14.554,121.02,2.87,Antiguitone
JEEP-02,2026-06-23T16:10:30Z,14.554047,121.020233,1.7,Bambang
JEEP-02,2026-06-23T16:11:00Z,14.554093,121.020465,2.83,Bambang
JEEP-02,2026-06-23T16:11:30Z,14.55414,121.020698,1.39,Bambang
JEEP-02,2026-06-23T16:12:00Z,14.554186,121.02093,2.14,Bambang
JEEP-02,2026-06-23T16:12:30Z,14.554233,121.021163,2.54,Bambang
JEEP-02,2026-06-23T16:13:00Z,14.554279,121.021395,1.25,Bambang
JEEP-02,2026-06-23T16:13:30Z,14.554326,121.021628,2.25,Bambang
JEEP-02,2026-06-23T16:14:00Z,14.554372,121.02186,1.75,Bambang
JEEP-02,2026-06-23T16:14:30Z,14.554419,121.022093,1.54,Bambang
JEEP-02,2026-06-23T16:15:00Z,14.554465,121.022326,1.08,Bambang
JEEP-02,2026-06-23T16:15:30Z,14.554512,121.022558,1.27,Bambang
JEEP-02,2026-06-23T16:16:00Z,14.554558,121.022791,1.55,Bambang
JEEP-02,2026-06-23T16:16:30Z,14.554605,121.023023,2.5,Bambang
JEEP-02,2026-06-23T16:17:00Z,14.554651,121.023256,2.16,Bambang
JEEP-02,2026-06-23T16:17:30Z,14.554698,121.023488,3.21,Bambang
JEEP-02,2026-06-23T16:18:00Z,14.554744,121.023721,0.99,Bambang
JEEP-02,2026-06-23T16:18:30Z,14.554791,121.023953,3.52,Bambang
JEEP-02,2026-06-23T16:19:00Z,14.554837,121.024186,3.59,Bambang
JEEP-02,2026-06-23T16:19:30Z,14.554884,121.024419,3.31,Bambang
JEEP-02,2026-06-23T16:20:00Z,14.55493,121.024651,3.57,Bambang
JEEP-02,2026-06-23T16:20:30Z,14.554977,121.024884,3.12,Bambang
JEEP-02,2026-06-23T16:21:00Z,14.555023,121.025116,3.64,Bambang
JEEP-02,2026-06-23T16:21:30Z,14.55507,121.025349,3.17,Bambang
JEEP-02,2026-06-23T16:22:00Z,14.555116,121.025581,3.17,Bambang
JEEP-02,2026-06-23T16:22:30Z,14.555163,121.025814,2.23,Bambang
JEEP-02,2026-06-23T16:23:00Z,14.555209,121.026047,4.25,Bambang
JEEP-02,2026-06-23T16:23:30Z,14.555256,121.026279,2.45,Bambang
JEEP-02,2026-06-23T16:24:00Z,14.555302,121.026512,2.3,Bambang
JEEP-02,2026-06-23T16:24:30Z,14.555349,121.026744,3.79,Bambang
JEEP-02,2026-06-23T16:25:00Z,14.555395,121.026977,2.68,Bambang
JEEP-02,2026-06-23T16:25:00Z,14.5808,121.0885,0.0,"Araneta Center, Cubao"
JEEP-02,2026-06-23T16:25:30Z,14.555442,121.027209,1.69,Bambang
JEEP-02,2026-06-23T16:25:30Z,14.580367,121.087733,0.0,Cubao Corner
JEEP-02,2026-06-23T16:26:00Z,14.555488,121.027442,2.8,Bambang
JEEP-02,2026-06-23T16:26:00Z,14.579933,121.086967,0.0,Cubao Corner
JEEP-02,2026-06-23T16:26:30Z,14.555535,121.027674,0.4,Bambang
JEEP-02,2026-06-23T16:26:30Z,14.5795,121.0862,0.26,Cubao Corner
JEEP-02,2026-06-23T16:27:00Z,14.555581,121.027907,2.06,Bambang
JEEP-02,2026-06-23T16:27:00Z,14.5795,121.0862,9.77,Cubao Corner
JEEP-02,2026-06-23T16:27:30Z,14.555628,121.02814,2.21,Bambang
JEEP-02,2026-06-23T16:27:30Z,14.57875,121.0841,15.52,SM City Cubao
JEEP-02,2026-06-23T16:28:00Z,14.555674,121.028372,1.38,Bambang
JEEP-02,2026-06-23T16:28:00Z,14.578,121.082,14.17,SM City Cubao
JEEP-02,2026-06-23T16:28:30Z,14.555721,121.028605,0.95,Bambang
JEEP-02,2026-06-23T16:28:30Z,14.578,121.082,11.19,SM City Cubao
JEEP-02,2026-06-23T16:29:00Z,14.555767,121.028837,1.98,Bambang
JEEP-02,2026-06-23T16:29:00Z,14.5776,121.0806,10.9,Aurora Boulevard
JEEP-02,2026-06-23T16:29:30Z,14.555814,121.02907,2.05,Bambang
JEEP-02,2026-06-23T16:29:30Z,14.5772,121.0792,15.82,Aurora Boulevard
JEEP-02,2026-06-23T16:30:00Z,14.55586,121.029302,2.55,Bambang
JEEP-02,2026-06-23T16:30:00Z,14.5768,121.0778,13.37,Aurora Boulevard
JEEP-02,2026-06-23T16:30:30Z,14.555907,121.029535,1.35,Bambang
JEEP-02,2026-06-23T16:30:30Z,14.5764,121.0764,12.27,Aurora Boulevard
JEEP-02,2026-06-23T16:31:00Z,14.555953,121.029767,2.84,Bambang
JEEP-02,2026-06-23T16:31:00Z,14.576,121.075,12.0,Aurora Boulevard
JEEP-02,2026-06-23T16:31:30Z,14.556,121.03,2.95,Bambang
JEEP-02,2026-06-23T16:31:30Z,14.576,121.075,0.0,Aurora Boulevard
JEEP-02,2026-06-23T16:32:00Z,14.556,121.03,8.82,Bambang
JEEP-02,2026-06-23T16:32:00Z,14.575903,121.07479,1.29,Dapitan-Legarda
JEEP-02,2026-06-23T16:32:30Z,14.556333,121.031333,10.45,San Fernando
JEEP-02,2026-06-23T16:32:30Z,14.575806,121.074581,1.58,Dapitan-Legarda
JEEP-02,2026-06-23T16:33:00Z,14.556667,121.032667,14.46,San Fernando
JEEP-02,2026-06-23T16:33:00Z,14.57571,121.074371,2.12,Dapitan-Legarda
JEEP-02,2026-06-23T16:33:30Z,14.557,121.034,14.79,San Fernando
JEEP-02,2026-06-23T16:33:30Z,14.575613,121.074161,1.96,Dapitan-Legarda
JEEP-02,2026-06-23T16:34:00Z,14.557333,121.035333,14.93,San Fernando
JEEP-02,2026-06-23T16:34:00Z,14.575516,121.073952,1.9,Dapitan-Legarda
JEEP-02,2026-06-23T16:34:30Z,14.557667,121.036667,10.24,San Fernando
JEEP-02,2026-06-23T16:34:30Z,14.575419,121.073742,3.06,Dapitan-Legarda
JEEP-02,2026-06-23T16:35:00Z,14.558,121.038,10.32,San Fernando
JEEP-02,2026-06-23T16:35:00Z,14.575323,121.073532,3.45,Dapitan-Legarda
JEEP-02,2026-06-23T16:35:30Z,14.558,121.038,10.43,San Fernando
JEEP-02,2026-06-23T16:35:30Z,14.575226,121.073323,2.81,Dapitan-Legarda
JEEP-02,2026-06-23T16:36:00Z,14.5584,121.0394,9.15,Quinta Market
JEEP-02,2026-06-23T16:36:00Z,14.575129,121.073113,2.83,Dapitan-Legarda
JEEP-02,2026-06-23T16:36:30Z,14.5588,121.0408,14.76,Quinta Market
JEEP-02,2026-06-23T16:36:30Z,14.575032,121.072903,1.47,Dapitan-Legarda
JEEP-02,2026-06-23T16:37:00Z,14.5592,121.0422,12.59,Quinta Market
JEEP-02,2026-06-23T16:37:00Z,14.574935,121.072694,1.0,Dapitan-Legarda
JEEP-02,2026-06-23T16:37:30Z,14.5596,121.0436,15.26,Quinta Market
JEEP-02,2026-06-23T16:37:30Z,14.574839,121.072484,0.66,Dapitan-Legarda
JEEP-02,2026-06-23T16:38:00Z,14.56,121.045,10.69,Quinta Market
JEEP-02,2026-06-23T16:38:00Z,14.574742,121.072274,1.85,Dapitan-Legarda
JEEP-02,2026-06-23T16:38:30Z,14.56,121.045,2.49,Quinta Market
JEEP-02,2026-06-23T16:38:30Z,14.574645,121.072065,3.57,Dapitan-Legarda
JEEP-02,2026-06-23T16:39:00Z,14.560091,121.045227,2.36,Raon
JEEP-02,2026-06-23T16:39:00Z,14.574548,121.071855,3.98,Dapitan-Legarda
JEEP-02,2026-06-23T16:39:30Z,14.560182,121.045455,2.63,Raon
JEEP-02,2026-06-23T16:39:30Z,14.574452,121.071645,4.21,Dapitan-Legarda
JEEP-02,2026-06-23T16:40:00Z,14.560273,121.045682,3.31,Raon
JEEP-02,2026-06-23T16:40:00Z,14.574355,121.071435,2.03,Dapitan-Legarda
JEEP-02,2026-06-23T16:40:30Z,14.560364,121.045909,0.97,Raon
JEEP-02,2026-06-23T16:40:30Z,14.574258,121.071226,0.46,Dapitan-Legarda
JEEP-02,2026-06-23T16:41:00Z,14.560455,121.046136,1.28,Raon
JEEP-02,2026-06-23T16:41:00Z,14.574161,121.071016,1.31,Dapitan-Legarda
JEEP-02,2026-06-23T16:41:30Z,14.560545,121.046364,0.86,Raon
JEEP-02,2026-06-23T16:41:30Z,14.574065,121.070806,2.11,Dapitan-Legarda
JEEP-02,2026-06-23T16:42:00Z,14.560636,121.046591,0.99,Raon
JEEP-02,2026-06-23T16:42:00Z,14.573968,121.070597,2.19,Dapitan-Legarda
JEEP-02,2026-06-23T16:42:30Z,14.560727,121.046818,4.83,Raon
JEEP-02,2026-06-23T16:42:30Z,14.573871,121.070387,3.31,Dapitan-Legarda
JEEP-02,2026-06-23T16:43:00Z,14.560818,121.047045,2.08,Raon
JEEP-02,2026-06-23T16:43:00Z,14.573774,121.070177,1.73,Dapitan-Legarda
JEEP-02,2026-06-23T16:43:30Z,14.560909,121.047273,3.54,Raon
JEEP-02,2026-06-23T16:43:30Z,14.573677,121.069968,3.57,Dapitan-Legarda
JEEP-02,2026-06-23T16:44:00Z,14.561,121.0475,3.34,Raon
JEEP-02,2026-06-23T16:44:00Z,14.573581,121.069758,3.11,Dapitan-Legarda
JEEP-02,2026-06-23T16:44:30Z,14.561091,121.047727,2.06,Raon
JEEP-02,2026-06-23T16:44:30Z,14.573484,121.069548,3.77,Dapitan-Legarda
JEEP-02,2026-06-23T16:45:00Z,14.561182,121.047955,2.66,Raon
JEEP-02,2026-06-23T16:45:00Z,14.573387,121.069339,3.06,Dapitan-Legarda
JEEP-02,2026-06-23T16:45:30Z,14.561273,121.048182,2.14,Raon
JEEP-02,2026-06-23T16:45:30Z,14.57329,121.069129,1.77,Dapitan-Legarda
JEEP-02,2026-06-23T16:46:00Z,14.561364,121.048409,2.63,Raon
JEEP-02,2026-06-23T16:46:00Z,14.573194,121.068919,3.04,Dapitan-Legarda
JEEP-02,2026-06-23T16:46:30Z,14.561455,121.048636,1.34,Raon
JEEP-02,2026-06-23T16:46:30Z,14.573097,121.06871,4.06,Dapitan-Legarda
JEEP-02,2026-06-23T16:47:00Z,14.561545,121.048864,0.69,Raon
JEEP-02,2026-06-23T16:47:00Z,14.573,121.0685,3.78,Dapitan-Legarda
JEEP-02,2026-06-23T16:47:30Z,14.561636,121.049091,1.51,Raon
JEEP-02,2026-06-23T16:47:30Z,14.572903,121.06829,2.12,Dapitan-Legarda
JEEP-02,2026-06-23T16:48:00Z,14.561727,121.049318,0.0,Raon
JEEP-02,2026-06-23T16:48:00Z,14.572806,121.068081,2.54,Dapitan-Legarda
JEEP-02,2026-06-23T16:48:30Z,14.561818,121.049545,2.92,Raon
JEEP-02,2026-06-23T16:48:30Z,14.57271,121.067871,2.43,Dapitan-Legarda
JEEP-02,2026-06-23T16:49:00Z,14.561909,121.049773,3.68,Raon
JEEP-02,2026-06-23T16:49:00Z,14.572613,121.067661,2.65,Dapitan-Legarda
JEEP-02,2026-06-23T16:49:30Z,14.562,121.05,0.85,Raon
JEEP-02,2026-06-23T16:49:30Z,14.572516,121.067452,3.51,Dapitan-Legarda
JEEP-02,2026-06-23T16:50:00Z,14.562,121.05,9.09,Raon
JEEP-02,2026-06-23T16:50:00Z,14.572419,121.067242,2.24,Dapitan-Legarda
JEEP-02,2026-06-23T16:50:30Z,14.563,121.051333,15.57,Recto Avenue
JEEP-02,2026-06-23T16:50:30Z,14.572323,121.067032,3.48,Dapitan-Legarda
JEEP-02,2026-06-23T16:51:00Z,14.564,121.052667,16.49,Recto Avenue
JEEP-02,2026-06-23T16:51:00Z,14.572226,121.066823,3.55,Dapitan-Legarda
JEEP-02,2026-06-23T16:51:30Z,14.565,121.054,11.04,Recto Avenue
JEEP-02,2026-06-23T16:51:30Z,14.572129,121.066613,2.14,Dapitan-Legarda
JEEP-02,2026-06-23T16:52:00Z,14.565,121.054,10.45,Recto Avenue
JEEP-02,2026-06-23T16:52:00Z,14.572032,121.066403,2.14,Dapitan-Legarda
JEEP-02,2026-06-23T16:52:30Z,14.566,121.055333,13.77,Legarda
JEEP-02,2026-06-23T16:52:30Z,14.571935,121.066194,3.28,Dapitan-Legarda
JEEP-02,2026-06-23T16:53:00Z,14.567,121.056667,13.42,Legarda
JEEP-02,2026-06-23T16:53:00Z,14.571839,121.065984,2.28,Dapitan-Legarda
JEEP-02,2026-06-23T16:53:30Z,14.568,121.058,11.34,Legarda
JEEP-02,2026-06-23T16:53:30Z,14.571742,121.065774,2.18,Dapitan-Legarda
JEEP-02,2026-06-23T16:54:00Z,14.568,121.058,10.47,Legarda
JEEP-02,2026-06-23T16:54:00Z,14.571645,121.065565,1.94,Dapitan-Legarda
JEEP-02,2026-06-23T16:54:30Z,14.569,121.06,15.71,Dapitan-Legarda
JEEP-02,2026-06-23T16:54:30Z,14.571548,121.065355,2.56,Dapitan-Legarda
JEEP-02,2026-06-23T16:55:00Z,14.57,121.062,14.95,Dapitan-Legarda
JEEP-02,2026-06-23T16:55:00Z,14.571452,121.065145,0.98,Dapitan-Legarda
JEEP-02,2026-06-23T16:55:30Z,14.57,121.062,10.72,Dapitan-Legarda
JEEP-02,2026-06-23T16:55:30Z,14.571355,121.064935,2.94,Dapitan-Legarda
JEEP-02,2026-06-23T16:56:00Z,14.570545,121.063182,9.52,Aurora Boulevard
JEEP-02,2026-06-23T16:56:00Z,14.571258,121.064726,2.48,Dapitan-Legarda
JEEP-02,2026-06-23T16:56:30Z,14.571091,121.064364,10.37,Aurora Boulevard
JEEP-02,2026-06-23T16:56:30Z,14.571161,121.064516,1.71,Dapitan-Legarda
JEEP-02,2026-06-23T16:57:00Z,14.571636,121.065545,9.35,Aurora Boulevard
JEEP-02,2026-06-23T16:57:00Z,14.571065,121.064306,3.52,Dapitan-Legarda
JEEP-02,2026-06-23T16:57:30Z,14.572182,121.066727,15.07,Aurora Boulevard
JEEP-02,2026-06-23T16:57:30Z,14.570968,121.064097,3.71,Dapitan-Legarda
JEEP-02,2026-06-23T16:58:00Z,14.572727,121.067909,13.98,Aurora Boulevard
JEEP-02,2026-06-23T16:58:00Z,14.570871,121.063887,2.05,Dapitan-Legarda
JEEP-02,2026-06-23T16:58:30Z,14.573273,121.069091,15.98,Aurora Boulevard
JEEP-02,2026-06-23T16:58:30Z,14.570774,121.063677,2.75,Dapitan-Legarda
JEEP-02,2026-06-23T16:59:00Z,14.573818,121.070273,16.81,Aurora Boulevard
JEEP-02,2026-06-23T16:59:00Z,14.570677,121.063468,3.78,Dapitan-Legarda
JEEP-02,2026-06-23T16:59:30Z,14.574364,121.071455,15.23,Aurora Boulevard
JEEP-02,2026-06-23T16:59:30Z,14.570581,121.063258,1.36,Dapitan-Legarda
JEEP-02,2026-06-23T17:00:00Z,14.574909,121.072636,10.85,Aurora Boulevard
JEEP-02,2026-06-23T17:00:00Z,14.570484,121.063048,3.57,Dapitan-Legarda
JEEP-02,2026-06-23T17:00:30Z,14.575455,121.073818,9.37,Aurora Boulevard
JEEP-02,2026-06-23T17:00:30Z,14.570387,121.062839,1.83,Dapitan-Legarda
JEEP-02,2026-06-23T17:01:00Z,14.576,121.075,10.57,Aurora Boulevard
JEEP-02,2026-06-23T17:01:00Z,14.57029,121.062629,0.92,Dapitan-Legarda
JEEP-02,2026-06-23T17:01:30Z,14.576,121.075,12.96,Aurora Boulevard
JEEP-02,2026-06-23T17:01:30Z,14.570194,121.062419,2.29,Dapitan-Legarda
JEEP-02,2026-06-23T17:02:00Z,14.5764,121.0764,10.68,SM City Cubao
JEEP-02,2026-06-23T17:02:00Z,14.570097,121.06221,0.74,Dapitan-Legarda
JEEP-02,2026-06-23T17:02:30Z,14.5768,121.0778,13.78,SM City Cubao
JEEP-02,2026-06-23T17:02:30Z,14.57,121.062,1.58,Dapitan-Legarda
JEEP-02,2026-06-23T17:03:00Z,14.5772,121.0792,12.81,SM City Cubao
JEEP-02,2026-06-23T17:03:00Z,14.57,121.062,11.42,Dapitan-Legarda
JEEP-02,2026-06-23T17:03:30Z,14.5776,121.0806,15.15,SM City Cubao
JEEP-02,2026-06-23T17:03:30Z,14.569,121.06,14.75,Legarda
JEEP-02,2026-06-23T17:04:00Z,14.578,121.082,9.09,SM City Cubao
JEEP-02,2026-06-23T17:04:00Z,14.568,121.058,14.88,Legarda
JEEP-02,2026-06-23T17:04:30Z,14.578,121.082,10.94,SM City Cubao
JEEP-02,2026-06-23T17:04:30Z,14.568,121.058,11.7,Legarda
JEEP-02,2026-06-23T17:05:00Z,14.57875,121.0841,15.54,Cubao Corner
JEEP-02,2026-06-23T17:05:00Z,14.567,121.056667,14.75,Recto Avenue
JEEP-02,2026-06-23T17:05:30Z,14.5795,121.0862,15.63,Cubao Corner
JEEP-02,2026-06-23T17:05:30Z,14.566,121.055333,13.56,Recto Avenue
JEEP-02,2026-06-23T17:06:00Z,14.5795,121.0862,16.47,Cubao Corner
JEEP-02,2026-06-23T17:06:00Z,14.565,121.054,10.91,Recto Avenue
JEEP-02,2026-06-23T17:06:30Z,14.5808,121.0885,16.29,"Araneta Center, Cubao"
JEEP-02,2026-06-23T17:06:30Z,14.565,121.054,1.5,Recto Avenue
JEEP-02,2026-06-23T17:07:00Z,14.564857,121.05381,4.12,Raon
JEEP-02,2026-06-23T17:07:30Z,14.564714,121.053619,2.79,Raon
JEEP-02,2026-06-23T17:08:00Z,14.564571,121.053429,0.91,Raon
JEEP-02,2026-06-23T17:08:30Z,14.564429,121.053238,1.33,Raon
JEEP-02,2026-06-23T17:09:00Z,14.564286,121.053048,1.51,Raon
JEEP-02,2026-06-23T17:09:30Z,14.564143,121.052857,0.46,Raon
JEEP-02,2026-06-23T17:10:00Z,14.564,121.052667,1.51,Raon
JEEP-02,2026-06-23T17:10:30Z,14.563857,121.052476,3.21,Raon
JEEP-02,2026-06-23T17:11:00Z,14.563714,121.052286,3.2,Raon
JEEP-02,2026-06-23T17:11:30Z,14.563571,121.052095,2.66,Raon
JEEP-02,2026-06-23T17:12:00Z,14.563429,121.051905,3.13,Raon
JEEP-02,2026-06-23T17:12:30Z,14.563286,121.051714,1.21,Raon
JEEP-02,2026-06-23T17:13:00Z,14.563143,121.051524,2.74,Raon
JEEP-02,2026-06-23T17:13:30Z,14.563,121.051333,3.64,Raon
JEEP-02,2026-06-23T17:14:00Z,14.562857,121.051143,2.43,Raon
JEEP-02,2026-06-23T17:14:30Z,14.562714,121.050952,2.21,Raon
JEEP-02,2026-06-23T17:15:00Z,14.562571,121.050762,4.12,Raon
JEEP-02,2026-06-23T17:15:30Z,14.562429,121.050571,3.39,Raon
JEEP-02,2026-06-23T17:16:00Z,14.562286,121.050381,3.46,Raon
JEEP-02,2026-06-23T17:16:30Z,14.562143,121.05019,1.67,Raon
JEEP-02,2026-06-23T17:17:00Z,14.562,121.05,2.54,Raon
JEEP-02,2026-06-23T17:17:30Z,14.562,121.05,11.32,Raon
JEEP-02,2026-06-23T17:18:00Z,14.561333,121.048333,12.93,Quinta Market
JEEP-02,2026-06-23T17:18:30Z,14.560667,121.046667,14.34,Quinta Market
JEEP-02,2026-06-23T17:19:00Z,14.56,121.045,10.35,Quinta Market
JEEP-02,2026-06-23T17:19:30Z,14.56,121.045,12.78,Quinta Market
JEEP-02,2026-06-23T17:20:00Z,14.5596,121.0436,10.94,San Fernando
JEEP-02,2026-06-23T17:20:30Z,14.5592,121.0422,14.1,San Fernando
JEEP-02,2026-06-23T17:21:00Z,14.5588,121.0408,15.44,San Fernando
JEEP-02,2026-06-23T17:21:30Z,14.5584,121.0394,14.69,San Fernando
JEEP-02,2026-06-23T17:22:00Z,14.558,121.038,9.06,San Fernando
JEEP-02,2026-06-23T17:22:30Z,14.558,121.038,10.56,San Fernando
JEEP-02,2026-06-23T17:23:00Z,14.557667,121.036667,10.81,Bambang
JEEP-02,2026-06-23T17:23:30Z,14.557333,121.035333,13.96,Bambang
JEEP-02,2026-06-23T17:24:00Z,14.557,121.034,13.49,Bambang
JEEP-02,2026-06-23T17:24:30Z,14.556667,121.032667,14.2,Bambang
JEEP-02,2026-06-23T17:25:00Z,14.556333,121.031333,9.23,Bambang
JEEP-02,2026-06-23T17:25:30Z,14.556,121.03,9.97,Bambang
JEEP-02,2026-06-23T17:26:00Z,14.556,121.03,11.7,Bambang
JEEP-02,2026-06-23T17:26:30Z,14.555714,121.028571,9.41,Antiguitone
JEEP-02,2026-06-23T17:27:00Z,14.555429,121.027143,15.66,Antiguitone
JEEP-02,2026-06-23T17:27:30Z,14.555143,121.025714,14.98,Antiguitone
JEEP-02,2026-06-23T17:28:00Z,14.554857,121.024286,15.46,Antiguitone
JEEP-02,2026-06-23T17:28:30Z,14.554571,121.022857,15.41,Antiguitone
JEEP-02,2026-06-23T17:29:00Z,14.554286,121.021429,12.08,Antiguitone
JEEP-02,2026-06-23T17:29:30Z,14.554,121.02,9.33,Antiguitone
JEEP-02,2026-06-23T17:30:00Z,14.554,121.02,9.62,Antiguitone
JEEP-02,2026-06-23T17:30:30Z,14.553714,121.018571,12.2,Recoletos
JEEP-02,2026-06-23T17:31:00Z,14.553429,121.017143,16.11,Recoletos
JEEP-02,2026-06-23T17:31:30Z,14.553143,121.015714,14.8,Recoletos
